,team1.id,team2.id,team1.overall_win_ratio,team1.overall_draw_ratio,team1.overall_loss_ratio,team1.h2h_win_ratio,team1.h2h_draw_ratio,team1.h2h_loss_ratio,team2.overall_draw_ratio,team2.overall_loss_ratio,team2.h2h_win_ratio,team2.h2h_draw_ratio,team2.h2h_loss_ratio
0,7738,1593,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666
1,2651,2366,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
2,4399,722,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
3,4824,2667,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666
4,4125,1958,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
5,5298,6994,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333
6,6995,7834,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
7,5270,7555,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
8,1040,5236,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
9,1964,1971,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
10,1966,2169,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333
11,174,2222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.16666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333
12,5851,1959,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333
13,2907,6429,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.3333333333333333
